P0,xc,beta,alpha_m_P0,alpha_m_xc,alpha_m_beta,alpha_z_P0,alpha_z_xc,alpha_z_beta
3.382809305563569069e+01,4.969999999999999973e-01,1.062483419775962901e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
6.049635995179414749e+00,4.969999999999999973e-01,8.494329763203857908e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.841270365472882986e+01,4.969999999999999973e-01,4.597990761697292150e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.456413602828979492e+01,4.969999999999999973e-01,6.561796373128890636e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.296530984621495008e+01,4.969999999999999973e-01,3.680239965021609994e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.288786605373024940e+01,4.969999999999999973e-01,9.533410105854272842e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.648997904732823372e+01,4.969999999999999973e-01,9.153515282273293252e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.624935212731361389e+01,4.969999999999999973e-01,7.628343472629785182e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.672801154013723135e+01,4.969999999999999973e-01,5.663633652776479011e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.196381414309144020e+00,4.969999999999999973e-01,5.761829037591814640e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.892506852094084024e+01,4.969999999999999973e-01,7.098110758885741056e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.712532923836261034e+01,4.969999999999999973e-01,1.004107412062585425e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.029713201243430376e+01,4.969999999999999973e-01,8.871626155450940132e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.907177264057099819e+01,4.969999999999999973e-01,4.445728969946503462e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.110969030205160379e+01,4.969999999999999973e-01,6.411834736540913404e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.201115124858915806e+01,4.969999999999999973e-01,5.076461944356561062e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
6.685464453883469105e+00,4.969999999999999973e-01,1.070065991468727518e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.123688074667006731e+01,4.969999999999999973e-01,7.780607059225439492e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.138492860272526741e+01,4.969999999999999973e-01,1.072595242597162724e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
6.602577600628137589e+00,4.969999999999999973e-01,7.755091200396417861e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.717208523210138083e+01,4.969999999999999973e-01,5.102785040810704054e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.170663703978061676e+01,4.969999999999999973e-01,6.435663834586739185e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.535827201884239912e+01,4.969999999999999973e-01,4.418674265220761121e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.021413086727261543e+01,4.969999999999999973e-01,1.006394786946475506e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.727325928583741188e+01,4.969999999999999973e-01,8.848528665676713700e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.316125427186489105e+01,4.969999999999999973e-01,7.122743750736116652e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.571773175057023764e+01,4.969999999999999973e-01,5.790570896491407993e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.108297625556588173e+00,4.969999999999999973e-01,5.637387267500161947e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.791480279807001352e+01,4.969999999999999973e-01,7.604436876624822261e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.652219590265303850e+01,4.969999999999999973e-01,9.508147098869084601e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.269010825175791979e+01,4.969999999999999973e-01,9.178957577049732919e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.985506694577634335e+01,4.969999999999999973e-01,3.708173307776450933e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
9.869057812727987766e+00,4.969999999999999973e-01,6.537082736194133048e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.915363819338381290e+01,4.969999999999999973e-01,4.569328761100768688e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.851992485113441944e+00,4.969999999999999973e-01,1.060198680609464716e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.386042771954089403e+01,4.969999999999999973e-01,8.517356836050748115e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.252725018188357353e+00,4.969999999999999973e-01,3.466283196210861117e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.377043167222291231e+01,4.969999999999999973e-01,8.098350130021572113e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.853673224244266748e+01,4.969999999999999973e-01,6.118179934471845272e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.400849922187626362e+01,4.969999999999999973e-01,4.988231611996889470e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.154247864056378603e+01,4.969999999999999973e-01,9.927031017839908600e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.308525425661355257e+01,4.969999999999999973e-01,8.760051628202198515e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.593738548271358013e+01,4.969999999999999973e-01,4.127079305797814790e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.544828663952648640e+01,4.969999999999999973e-01,6.056390777230262756e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.709642787370830774e+01,4.969999999999999973e-01,7.185433317720889335e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.366492606699466705e+00,4.969999999999999973e-01,7.541643405333161354e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.926460614707320929e+01,4.969999999999999973e-01,5.371671192720532062e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.038819683622568846e+01,4.969999999999999973e-01,3.999677049741148682e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.418199175223708153e+01,4.969999999999999973e-01,9.644953751936554909e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.849035663530230522e+01,4.969999999999999973e-01,9.267525930330156925e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.120498084928840399e+01,4.969999999999999973e-01,4.683784678205847207e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.142671925574541092e+01,4.969999999999999973e-01,6.854664246365427260e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.486674716696143150e+01,4.969999999999999973e-01,1.030705906562507224e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.730571023747324944e+01,4.969999999999999973e-01,8.173987707868217711e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
7.644578504376113415e+00,4.969999999999999973e-01,4.951777083426714299e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.501537104323506355e+01,4.969999999999999973e-01,6.283943938463925960e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.636942872405052185e+01,4.969999999999999973e-01,8.009929876029492135e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.253797554131597281e+01,4.969999999999999973e-01,3.580081474781036110e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.456115119531750679e+01,4.969999999999999973e-01,7.274256403744220556e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.809931530337780714e+01,4.969999999999999973e-01,5.941384002566337585e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.420877679344266653e+01,4.969999999999999973e-01,4.164742330461740139e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.219711467623710632e+00,4.969999999999999973e-01,9.913135083019732008e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.469914442300796509e+01,4.969999999999999973e-01,8.593884792178869247e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.775444550160318613e+01,4.969999999999999973e-01,9.763186723366379383e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.126997047103941441e+00,4.969999999999999973e-01,9.330167688056825170e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.686739324964582920e+01,4.969999999999999973e-01,3.860093980655073587e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.186416432820260525e+01,4.969999999999999973e-01,5.382348011806606713e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.065230074245482683e+01,4.969999999999999973e-01,7.350095397606491332e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.942515180353075266e+01,4.969999999999999973e-01,1.034673979096114493e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.995618172828108072e+01,4.969999999999999973e-01,8.365938547626136312e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.969754987675696611e+01,4.969999999999999973e-01,6.791619656607508659e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.281831384263932705e+01,4.969999999999999973e-01,4.824576243385672925e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
